,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,cnfname,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
0,0.0,0.0,0.047111898,1.066454848,0.02,0.016071428999999998,0.014075255,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.301169301,1.8595172130000002,0.008035714000000001,0.0046875,0.0008928569999999999,0.0,0.7594875729999999,0.49825649,0.22167764399999998,0.0,0.028128978,0.576914739,0.5460893170000001,1.0,0.49047619,0.333333333,0.6305810279999999,0.090909091,0.029545455,0.0,0.042579532,0.0,0.861729615,0.297099777,0.093768975,3.5339e-05,0.009645882,0.029022252999999998,0.05952058,0.17514988899999998,0.22184621300000001,0.137831325,0.09897321199999999,0.076189813,0.048472493,0.061114138,0.06834243799999999,0.07758285200000001,0.084417035,0.088742747,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.062087642,0.890916406,0.010714286000000002,0.009375,0.008928571,0.062087642,0.021428571,0.01875,0.017857143,1.98,0.03032893,4191.0,3956.0,3853.0,3853.0,3872.0,3926.0,4119.0,4191.0,0.028135235,29.331663088000003,27.772262137,26.872307293000002,26.872307293000002,27.1873706,27.806301653000002,28.493080845,29.331663088000003,0.043257421,0.7461008179999999,0.125,0.119530021,0.10526315800000001,sc18-all/20180321_140823961_p_cnf_320_1120_features_preprocessed.txt,0.395085,0.344157,0.286276,10.8921,0.0531566,0.801655,0.0886247,63.3043,63.0,56.0,70.0,0.5,2.0,0.679057942,0.41006908,0.20625,2.18,2.92,2.36,1120.0,1120.0,320.0,320.0,0.0,0.0,0.206609,0.818556,0.262809,14.3004,0.0535156,0.824109,0.0893418,63.372,63.0,56.0,71.0,0.02,0.0,0.28571428600000004,0.0,0.01875,0.15,0.0,0.15
0,0.170773011,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.076416725,0.739415112,2.02,8.0,6.683333332999999,5.0,1.602967672,2.1532174580000003,0.003785363,0.000203251,3.3205e-05,0.08,0.0,0.0,0.0,0.0,-512.0,0.726558705,1.4239649580000002,1.0,0.393031846,0.0,1.7245791430000001,1.0,0.155346981,0.0,0.198208833,3.14,1.260809076,1.0,0.159125853,0.0,0.0023722,0.027412598,0.10239124,0.167389404,0.375209368,0.8456416609999999,0.254787594,0.105197414,-0.0,0.009982332,0.014110251,0.054504878,0.21592965100000003,0.218831322,0.7514278120000001,0.0,1.518708242,1.199793138,0.025177633999999997,0.0005582730000000001,0.000308928,1.9687153119999998,2.4595542740000003,0.015938372,0.0005582730000000001,9.9615e-05,2.027323306,0.013514411,0.000541086,9.9615e-05,1.98,0.260919245,1269.0,897.692307692,491.0,645.0,714.0,888.0,1139.0,1177.0,0.670997685,76.962837838,31.369877859000002,10.649694501,12.936786655,15.944660194,23.38534279,36.150387597,63.37553101100001,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c_features_preprocessed.txt,0.256449,0.3672,0.0402972,370.247,0.00846895,0.908942,0.0190363,1711.43,1710.0,1671.0,1748.0,0.47330322799999996,2.0,0.304224882,0.048949114,0.0,66.38,2.44,2.18,30116.0,534017.0,6474.0,105346.0,16.732002922,15.272165585,0.653501,0.633936,1.09793,243.089,0.199111,0.892404,0.153755,1672.27,1715.0,1657.0,1747.0,1.74,0.06,0.214968787,0.0,0.11013283900000001,0.18520234800000002,0.000617856,0.11013283900000001
0,0.165285675,-0.0,1.338892091,3.875985599,16.76,0.03607336,0.001207419,0.000104008,0.08679301,1.13072208,2.02,11.0,8.848982786,7.0,1.37336119,2.0541167430000002,0.002288171,0.000151794,1.7335e-05,0.18,0.0,0.0,0.0,0.0,-512.0,0.650553684,1.07399633,1.0,0.309200706,0.0,1.46088727,1.0,0.056375122,0.0,0.095834979,0.2,0.983561683,1.0,0.280063721,0.0,0.00040260199999999995,0.045251952000000005,0.27570752800000004,0.392640804,0.756718564,1.148101675,0.290594509,0.038138591,-0.0,0.00520373,0.014807906000000001,0.026499711000000002,0.033387083,0.10896459800000001,0.7973755370000001,0.0,0.518156296,0.998550704,0.005901951,0.000298236,0.000190386,1.489166449,2.261991054,0.006760505,0.000298236,0.000121342,1.2897799970000001,0.0028602140000000002,0.000287875,8.667299999999999e-05,2.0,0.197093834,781.0,525.0,375.0,400.0,483.0,502.0,595.0,604.0,0.32011744,64.565737052,41.90992471,23.391805378,27.16039604,30.680672269000002,35.951986755,55.96373057,59.806220096000004,0.9792370340000001,3.085554609,0.9053973009999999,0.163746855,0.0011120239999999999,sc18-all/assoc2.c_features_preprocessed.txt,0.430383,0.131105,0.0603267,645.677,0.0068142,0.838723,0.0163705,1915.58,1911.0,1875.0,1951.0,0.56263001,2.0,0.349797505,0.080672791,0.0,18.26,2.5,2.14,57688.0,66490.0,10505.0,14269.0,0.152579393,0.358305569,1.72829,0.804726,1.71794,597.0,0.443439,0.904448,0.267776,1794.81,1899.0,1845.0,1949.0,0.74,0.3,0.182100263,0.0,0.0,0.43255592600000004,0.0,0.022275107000000002
0,0.02116847,0.06,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.030056452999999997,1.147672923,2.04,27.0,25.866666666999997,24.0,0.605226528,2.2038575430000003,0.000116167,1.7868e-05,3.468e-06,12.22,0.0,0.0,0.0,0.0,-512.0,0.371437909,0.825396841,1.0,0.37944099299999995,0.0,0.48910616799999995,0.5,0.008075411,0.0,0.027559767000000002,1.58,2.9227433730000003,0.835666275,0.036056655,0.0,3.6246e-05,0.000138121,0.0009714330000000001,0.009002374,0.050725171,1.04988811,0.18967943,0.020462783999999998,0.0,6.4996e-05,0.0046814479999999995,0.019716567,0.02969193,0.047376529,0.72260097,0.0,0.148791106,0.686798107,0.000136169,3.6953000000000003e-05,2.2695e-05,0.616636816,2.078228691,0.000247939,3.6953000000000003e-05,1.2137000000000001e-05,0.60638096,0.00011096600000000001,1.6606e-05,6.935e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/satcoin-genesis-SAT-1024_features_preprocessed.txt,0.0195422,0.570306,0.000785565,7201.0,0.00207066,0.890953,0.00628427,16765.5,16765.5,16691.0,16691.0,0.488508099,2.0,0.051799364,0.015796538,0.0,60.12,2.36,2.32,576754.0,648806.0,88126.0,134781.0,0.124926745,0.529412432,0.0,3.7002,0.0,20247.0,0.0,1.46724,0.0,0.0,0.0,0.0,0.0,3.36,0.1,0.152796513,0.0,0.000385811,0.004175839000000001,1.1347e-05,0.004175839000000001
0,0.23209834399999998,0.1,-0.0,-512.0,20.1,0.0,-1.0,-1.0,0.047231504,0.387212375,2.02,8.0,7.130434782999999,7.0,1.255514313,2.8980331510000004,9.912e-05,2.0616e-05,0.0,24.98,0.0,0.0,0.0,0.0,-512.0,0.688008475,1.1081603759999998,1.0,0.42284547299999997,0.0,2.6555328559999998,1.0,0.313449113,0.0,0.300622476,3.9,0.627101542,1.0,0.43049884,0.0,0.072669974,0.232988582,0.4,0.598998635,0.8639551040000001,0.47798804,1.0,0.299617025,0.001371816,0.114792506,0.185097455,0.3025937,0.407547269,0.47625046600000004,0.9078007229999999,0.0,1.291543211,1.017042673,0.000332857,3.1235e-05,1.6237e-05,1.591004679,2.7717205910000002,0.000182422,3.1235e-05,1.054e-06,1.5100875169999999,0.000382771,4.6066e-05,1.054e-06,1.98,1.141658717,658.0,224.25,1.0,3.0,9.0,72.0,525.0,605.0,0.9509058779999999,119.0,31.606846286,11.666666667000001,11.8,13.43047619,17.493333333,39.263157895,59.777777778,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/courses0.12_2017_9_features_preprocessed.txt,0.0,2.33786,0.0,3415.0,0.0,0.972937,0.0,32507.0,32507.0,32507.0,32507.0,0.917196008,2.0,0.075561442,0.030253133999999997,0.0,61.16,2.58,2.6,948348.0,1010507.0,123176.0,185514.0,0.065544505,0.506088848,0.0,11.097,0.0,35802.0,0.0,1.34119,0.0,0.0,0.0,0.0,0.0,4.62,1.26,0.12988481,0.0,0.0,0.027521595,0.0,0.0
0,0.23209834399999998,0.1,-0.0,-512.0,20.1,0.0,-1.0,-1.0,0.047231504,0.387212375,2.02,8.0,7.130434782999999,7.0,1.255514313,2.8980331510000004,9.912e-05,2.0616e-05,0.0,24.98,0.0,0.0,0.0,0.0,-512.0,0.688008475,1.1081603759999998,1.0,0.42284547299999997,0.0,2.6555328559999998,1.0,0.313449113,0.0,0.300622476,3.9,0.627101542,1.0,0.43049884,0.0,0.072669974,0.232988582,0.4,0.598998635,0.8639551040000001,0.47798804,1.0,0.299617025,0.001371816,0.114792506,0.185097455,0.3025937,0.407547269,0.47625046600000004,0.9078007229999999,0.0,1.291543211,1.017042673,0.000332857,3.1235e-05,1.6237e-05,1.591004679,2.7717205910000002,0.000182422,3.1235e-05,1.054e-06,1.5100875169999999,0.000382771,4.6066e-05,1.054e-06,1.98,1.141658717,658.0,224.25,1.0,3.0,9.0,72.0,525.0,605.0,0.9509058779999999,119.0,31.606846286,11.666666667000001,11.8,13.43047619,17.493333333,39.263157895,59.777777778,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/courses0.12_2017_9_features_preprocessed.txt,0.0,2.33786,0.0,3415.0,0.0,0.972937,0.0,32507.0,32507.0,32507.0,32507.0,0.917196008,2.0,0.075561442,0.030253133999999997,0.0,61.16,2.58,2.6,948348.0,1010507.0,123176.0,185514.0,0.065544505,0.506088848,0.0,11.097,0.0,35802.0,0.0,1.34119,0.0,0.0,0.0,0.0,0.0,4.62,1.26,0.12988481,0.0,0.0,0.027521595,0.0,0.0
0,0.135352954,-0.0,0.560505116,2.8427547730000002,0.34,0.058933583,0.001899189,0.00043174800000000003,0.11674393300000001,1.42245306,0.86,12.0,9.062378922999999,7.0,0.734331528,1.2507140970000001,0.004317479,0.0007126960000000001,0.000287832,0.02,0.0,0.0,0.0,0.0,-512.0,0.48212663899999997,1.0580430159999998,1.0,0.366851359,0.0,1.022469552,0.333333333,0.027009598,0.0,0.037793022999999995,0.02,1.06362239,0.738053665,0.144718659,0.0,1.7819999999999998e-06,0.001557322,0.110131583,0.335449832,0.335558181,0.38482841100000004,0.072634111,0.031411852999999997,0.0,0.022980062000000002,0.02385644,0.024503812000000003,0.044804527000000004,0.048436152,0.583003526,0.0,0.22821722,1.000878509,0.010844307,0.00127253,0.0007745930000000001,0.38075676,1.7592766990000002,0.0045333529999999995,0.00127253,0.0006476219999999999,1.393885359,0.006332302,0.000585195,0.000287832,1.98,0.17654913,1016.0,757.45,547.0,608.0,640.0,782.0,866.0,986.0,0.169045678,40.322170901,26.289772127,20.921875,22.55994898,23.599018003,24.945913461999996,28.52285192,32.654731458,0.40696278,2.71419578,0.561403509,0.315384092,0.002531344,sc18-all/factoring94418953x321534781_features_preprocessed.txt,0.236843,0.334696,0.0774724,202.832,0.0151962,0.836249,0.0317026,486.392,485.0,468.0,507.0,0.589119954,2.0,0.91199889,0.200323373,0.0,60.94,2.62,2.26,13897.0,14537.0,2582.0,2703.0,0.046053105,0.046862897,0.331222,0.632236,0.333385,127.494,0.0745648,0.795395,0.0724521,483.702,487.0,467.0,504.0,0.12,0.08,0.185795495,0.0,0.0,0.037955074,0.0,0.006584043
0,0.103026122,0.12,-0.0,-512.0,20.32,0.0,-1.0,-1.0,0.0,-0.0,2.04,4.0,4.0,4.0,2.16386254,2.5714824640000002,0.001672554,7.6398e-05,0.0,2.34,0.0,0.0,0.0,0.0,-512.0,0.488187721,0.406870112,1.0,0.356008823,0.0,1.727344336,1.0,0.111672317,0.0,0.164426624,1.72,0.436358541,1.0,0.551284462,1.2980000000000001e-06,0.180493152,0.420020283,0.5537282929999999,0.72512216,0.878208487,1.911766619,0.140129494,0.005778985,-0.0,0.0,0.0,0.002279571,0.008282756,0.012708536999999999,0.998826779,0.0,0.249205974,0.34307811299999996,0.0007283910000000001,7.8697e-05,5.3955e-05,2.10535918,2.7396661019999997,0.001674232,7.8697e-05,8.39e-07,2.8821255960000003,0.002646881,9.8695e-05,5.035e-06,2.0,1.25261464,235.0,74.5,4.0,4.0,4.0,26.0,172.0,235.0,1.196863945,56.377906976999995,16.044185624,2.75,2.75,3.0,8.076923077,21.893617021,56.377906976999995,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/8-4-9_features_preprocessed.txt,1.25928,5.88439,1.09723,2605.33,0.0367845,0.996432,0.866041,7649.0,11434.0,0.0,11434.0,0.978260997,2.0,0.143645259,0.035532916,0.0,62.24,2.58,2.56,1191591.0,1216293.0,37068.0,44886.0,0.020730267,0.21090968,0.0,7.04678,0.0,1653.0,0.0,0.980679,0.0,11349.0,11349.0,11349.0,11349.0,4.8,24.58,0.031107989,0.0,0.002023309,0.021905687000000004,0.00040466199999999997,0.008497896
0,0.05148559,-0.0,0.5115747979999999,3.5017298360000004,3.68,0.011739785,0.000367552,7.8042e-05,0.113174408,0.734271896,2.02,10.0,8.743925233999999,7.0,0.49550558200000006,1.906418921,0.000278722,0.000108265,3.3447e-05,0.42,0.0,0.0,0.0,0.0,-512.0,0.393267551,0.9710336079999999,1.0,0.406997493,0.0,0.533483816,0.666666667,0.039483467,0.0,0.13860139,0.46,2.398628887,0.7242603590000001,0.053215495999999994,0.0,1.8999999999999998e-08,2.26e-07,0.00010108,0.006768702,0.278209302,1.212461262,0.36785982,0.04241421,1.727e-05,0.001274398,0.022586049,0.027726024,0.044177205,0.064500976,0.588672724,0.0,1.4394230959999998,0.857469191,0.032167395,0.000213915,0.000124922,0.479394776,2.020598993,0.000579742,0.000213915,8.919100000000001e-05,3.662070438,0.005763978,0.000273217,4.4596000000000005e-05,1.98,1.426532324,3107.0,373.724137931,14.0,149.0,208.0,260.0,302.0,535.0,0.643346228,35.561889251,8.86256123,4.0,5.424710425,6.021164021000001,7.524305556,8.715384615,12.536155203,0.269004815,3.1877807110000003,0.566666667,0.285026338,0.016016406,sc18-all/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15_features_preprocessed.txt,0.216062,0.279731,0.0255546,1085.41,0.00477472,0.859017,0.0117502,3151.59,3138.0,3107.0,3205.0,0.5233402079999999,2.0,0.139777019,0.055511312,0.0,78.94,2.42,2.12,89695.0,131271.0,16010.0,39546.0,0.463526395,1.470081199,0.332443,0.59261,0.219401,689.889,0.0187618,0.818569,0.0111813,3133.89,3132.0,3090.0,3175.0,1.76,0.06,0.178493784,6.2461e-05,0.000999375,0.110056215,0.000249844,0.014740787
0,0.014040305,0.06,0.17479388399999998,1.9234583280000002,10.72,5.2378e-05,3.6862e-05,7.275e-06,0.000442244,0.613860065,2.04,1040.0,1039.696428571,1039.0,0.08983554199999999,0.299488562,1.164e-05,5.822999999999999e-06,2.91e-06,21.78,0.0,0.0,0.0,0.0,-512.0,0.571350361,0.5034350989999999,1.0,0.445529436,0.0,0.44434198399999997,0.5,0.057306527,0.0,0.0246612,1.72,0.23813175399999997,0.8337581070000001,0.246706289,0.000188044,0.250414171,0.250585276,0.250585277,0.250585582,0.25088263,0.707107335,0.05947868,0.01262392,0.0016015029999999998,0.010718276,0.010718475,0.010718475,0.010718691,0.012351725,0.835661502,0.0,0.125290196,0.518089049,3.411e-05,2.6864000000000002e-05,1.7055e-05,0.10137031,0.464800331,3.0554e-05,2.6864000000000002e-05,8.73e-06,0.086580235,1.455e-05,1.4207e-05,5.82e-06,1.98,0.46481285299999997,285.0,84.622222222,39.0,53.0,62.0,77.0,91.0,116.0,0.129232917,4.6,3.638965077,2.652631579,3.095890411,3.2539682539999997,3.571428571,4.013513514,4.227848101,0.126830343,2.08648674,0.575163399,0.292265377,0.169590643,sc18-all/ecarev-110-4099-22-30-7_features_preprocessed.txt,0.5346,1.12267,0.0635945,11119.0,0.00972249,0.917933,0.00450709,25102.0,25102.0,25022.0,25022.0,0.17619200699999998,2.02,0.009351975,0.002225264,0.0,61.46,2.36,2.34,687307.0,741919.0,117267.0,127069.0,0.079457942,0.083587028,0.0,3.97443,0.0,46210.0,0.0,2.35748,0.0,0.0,0.0,0.0,0.0,3.54,0.02,0.17061807899999998,0.00019613400000000002,0.00025582599999999996,0.00025582599999999996,0.00025582599999999996,0.00025582599999999996
0,0.132717591,0.02,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.104074926,0.893049269,2.02,7.0,6.519607842999999,4.0,5.6235742989999995,1.929489495,0.023044942000000002,7.9539e-05,6.486e-06,0.98,0.0,0.0,0.0,0.0,-512.0,0.550595081,1.0150602359999998,1.0,0.34226186200000003,0.0,0.892622177,0.998251239,0.0343151,0.0,0.08500865,1.08,1.604380017,0.999996725,0.12088953,0.0,2.48e-07,3.4618e-05,0.002952017,0.10598946,0.449521391,1.285122168,0.430146853,0.053819224000000006,-0.0,0.005051675,0.011802316,0.021760651000000002,0.060323145999999994,0.19592971,0.842174903,0.0,1.2540535609999999,0.9617629809999999,0.002679571,0.000151018,7.998699999999999e-05,6.297794382999999,2.316880325,0.025477211,0.000151018,5.1888e-05,4.696531051,0.015242222,0.00010847,3.243e-05,2.0,0.34653507299999997,1022.0,539.0,323.0,354.0,400.0,502.0,577.0,911.0,0.251653224,22.009960159000002,14.187619789000001,9.02,9.872881356,11.875216638,13.844522968,15.817337461,19.279411765,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/avg_true-unreach-call.i_features_preprocessed.txt,1.36598,0.321357,0.164841,1839.09,0.0186487,0.890268,0.0207924,4916.0,4887.0,4824.0,5024.0,0.645225942,2.0,0.6420961479999999,0.134978863,0.0,62.58,2.34,2.18,154177.0,303969.0,25004.0,73998.0,0.9715586629999999,1.959446489,1.02019,1.11067,0.9721,1425.67,0.0841785,0.877982,0.0544405,4825.67,4677.0,4671.0,4677.0,2.44,6.14,0.162177238,0.000199968,0.003199488,0.5193169089999999,0.000799872,0.012717965
0,0.022096787000000003,0.06,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.030290018999999998,1.070031838,2.02,26.0,24.875,24.0,0.603343922,2.201004615,0.000113802,1.8035999999999998e-05,3.502e-06,12.02,0.0,0.0,0.0,0.0,-512.0,0.37131840200000005,0.825409403,1.0,0.37930649299999997,0.0,0.492286601,0.5,0.007915448,0.0,0.027242636,1.6,2.891347394,0.835666275,0.036022951,0.0,4.0643000000000004e-05,0.00015709399999999998,0.001228953,0.009004645,0.053684576,1.052996169,0.18967943,0.020414773,0.0,6.8172e-05,0.0046814479999999995,0.01971653,0.029503547,0.047376527,0.722987417,0.0,0.14922253900000002,0.6896393829999999,0.000137386,3.7268e-05,2.2898000000000003e-05,0.614343878,2.088745489,0.000227603,3.7268e-05,1.2256e-05,0.604566142,0.000108549,1.6768e-05,7.003e-06,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/satcoin-genesis-SAT-3_features_preprocessed.txt,1.09245,1.51949,0.560284,10442.0,0.264967,1.0499,0.866043,11101.3,16591.0,0.0,16591.0,0.488991875,2.04,0.034523041000000004,0.01381304,0.0,60.1,2.36,2.32,571169.0,648788.0,87345.0,134775.0,0.13589498,0.543019062,0.0,3.65187,0.0,19087.0,0.0,1.43057,0.0,0.0,0.0,0.0,0.0,3.32,5.22,0.152923215,0.0,0.000389261,0.004213178,1.1449000000000002e-05,0.004213178
0,0.09036396599999999,-0.0,0.628745483,4.239315747,6.84,0.15813694,0.021001787999999997,0.0005578019999999999,0.0,-0.0,0.1,3.0,3.0,3.0,0.9823703909999999,4.119453565,0.033747037,0.006902803000000001,0.0005578019999999999,-0.0,8.185352772,0.5,0.007352941,0.0,-0.021475387000000002,0.443994474,0.845830437,1.0,0.7805446540000001,0.0,3.1889747410000004,1.0,0.419264032,0.0,0.372454871,0.04,0.286855862,1.0,0.719727346,0.283240459,0.396795595,0.504484078,0.810082948,0.878253142,0.92888665,0.5401056639999999,0.6183609529999999,0.207932023,0.033169126,0.075131389,0.127917938,0.17318555300000002,0.319239508,0.372081999,0.09036396599999999,0.0,0.76895278,0.961988319,0.264705882,0.010969768999999999,0.004901961,0.943813056,4.3851617869999995,0.044624181,0.010969768999999999,0.0005578019999999999,0.22146169100000002,0.052991215,0.027703495,0.0005578019999999999,1.98,0.9863555359999999,3085.0,611.302325581,181.0,193.0,272.0,364.0,694.0,1128.0,0.90494709,76.863691684,14.442408343,8.077720207,8.365448505,8.615873016,10.347081712,14.194805195,16.115436242,0.9935777729999999,2.102999283,0.473851295,0.11618250599999999,0.006125446,sc18-all/a_rphp055_04_features_preprocessed.txt,0.301353,2.47683,5.80097,1.17806,0.0166509,0.994797,0.0666437,127.298,127.0,117.0,138.0,0.749267885,2.0,0.596516238,0.17855274399999999,0.985294118,0.38,2.44,2.22,7171.0,7278.0,408.0,467.0,0.01492121,0.144607843,0.181702,3.37332,2.18719,1.05757,0.0119707,0.995124,0.0678039,127.234,127.0,116.0,138.0,0.28,0.0,0.05689583,0.009803922,0.156862745,0.649509804,0.039215686,0.649509804
0,0.928492715,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.051930461,0.187462011,2.02,5.0,4.046296296,4.0,0.444151013,4.08796109,0.0008221239999999999,0.000319015,2.6238000000000002e-05,0.1,3.4631349339999997,0.5,0.038481361,0.0,0.000944568,0.000965092,0.00153594,1.0,0.99998789,0.923076923,0.122870775,0.333333333,0.002375271,0.0,0.026219667999999998,0.32,0.042117920999999996,0.89604142,0.8091775179999999,0.626830793,0.77282844,0.787768432,0.807011898,0.829346922,0.855419092,2.9243153260000003,0.39684003700000003,0.019908619,1.3e-08,1.5125999999999999e-05,0.000133521,0.001098698,0.007746808000000001,0.041052162999999996,0.928492715,0.0,1.664100296,0.257520491,0.004466586,0.000638408,0.000343584,0.443311574,4.1476046019999995,0.0016442479999999998,0.000638408,6.9968e-05,0.433124044,0.010792562,0.004252767,0.0004373,2.0,0.041254043,4855.0,4588.666666667,4432.0,4432.0,4432.0,4479.0,4855.0,4855.0,0.213175064,73.384552008,58.456297193999994,42.881000223,42.881000223,42.881000223,59.10333935,73.384552008,73.384552008,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/le450_15b.col.15_features_preprocessed.txt,0.640426,1.89129,0.218255,83.5867,0.00153316,0.996432,0.117763,2316.91,2345.0,2312.0,2389.0,0.928492715,2.0,0.653621923,0.5514873379999999,0.9230372790000001,79.36,2.42,2.14,114338.0,114816.0,5821.0,6300.0,0.004180587,0.082288267,0.152354,6.8138,0.0856758,74.3833,0.000467297,0.995948,0.0151056,2341.2,2337.5,2296.0,2384.0,2.26,0.92,0.050910458,0.0,0.0,0.037622402,0.0,0.0
0,0.078030595,-0.0,0.5073830770000001,3.223468084,2.14,0.016952693,0.000442103,0.00011248200000000001,0.232602063,0.79322749,2.02,8.0,6.321081081,5.0,0.352332981,2.126722455,0.00028924,0.000149056,4.8207e-05,0.22,0.0,0.0,0.0,0.0,-512.0,0.426581599,1.01271041,1.0,0.39361930100000003,0.0,1.3506615169999998,0.666666667,0.061863777,0.0,0.152984515,0.38,1.5744764880000002,0.596446834,0.09135348300000001,0.0,3.86e-07,3.482e-06,0.015828417,0.132927627,0.244689496,1.343155111,0.334013067,0.042383409000000004,0.000195653,0.001281596,0.023015319,0.02757045,0.041550328,0.065993657,0.600205682,0.0,1.728006198,0.910786242,0.044450199,0.000294094,0.00017262200000000002,0.328239378,2.476523488,0.0006106180000000001,0.000294094,0.00011248200000000001,3.35278402,0.008323691999999999,0.000501673,6.4276e-05,2.0,0.330031504,957.0,351.436363636,177.0,228.0,281.0,353.0,384.0,432.0,0.169877479,15.818014706,11.177842528,7.014150943,9.017902813,9.627777777999999,11.277620397,12.661417323,13.683840749000002,0.267499497,3.2098524110000004,0.515151515,0.28272684,0.015896524,sc18-all/cms-scheel-md4-families-r24-c5-p0-7-10-15-19_features_preprocessed.txt,0.238754,0.285306,0.0298334,744.533,0.00686808,0.85922,0.0144055,2296.42,2298.0,2252.0,2334.0,0.531109397,2.0,0.197577483,0.07102199299999999,0.0,62.18,2.46,2.1,62232.0,94137.0,11586.0,29690.0,0.512678365,1.562575522,0.40015,0.584876,0.2484,461.278,0.019585,0.823715,0.0141035,2307.78,2312.0,2271.0,2348.0,1.7,0.08,0.186174315,8.631100000000001e-05,0.001380977,0.180303815,0.00034524400000000003,0.026929052000000002
